first_name,last_name,id,market_value,market_value_trend,team_id,date
Marcel Laurenz,Lotka,2979,524237.0,2,3,2022-08-04 15:08:53.359394
Soumaila,Coulibaly,3010,511625.0,0,3,2022-08-04 15:08:53.359394
Antonios,Papadopoulos,3050,512984.0,0,3,2022-08-04 15:08:53.359394
Abdoulaye,Kamara,3068,529407.0,0,3,2022-08-04 15:08:53.359394
Donyell,Malen,3087,17984335.0,1,3,2022-08-04 15:08:53.359394
Tom,Rothe,3102,3621624.0,2,3,2022-08-04 15:08:53.359394
Jamie Jermaine,Bynoe-Gittens,3219,5437911.0,2,3,2022-08-04 15:08:53.359394
Lion,Semić,3222,2750601.0,1,3,2022-08-04 15:08:53.359394
Karim,Adeyemi,3482,31929255.0,1,3,2022-08-04 15:08:53.359394
Makoto,Hasebe,285,2197261.0,2,4,2022-08-04 15:08:53.359394
Jens,Grahl,357,482234.0,0,4,2022-08-04 15:08:53.359394
Sebastian,Rode,392,4695637.0,2,4,2022-08-04 15:08:53.359394
Kevin,Trapp,429,16077541.0,2,4,2022-08-04 15:08:53.359394
Timothy,Chandler,461,489074.0,2,4,2022-08-04 15:08:53.359394
Mario,Götze,513,18632569.0,1,4,2022-08-04 15:08:53.359394
Filip,Kostic,1620,32125459.0,1,4,2022-08-04 15:08:53.359394
Djibril,Sow,1738,14088205.0,1,4,2022-08-04 15:08:53.359394
Christopher,Lenz,1739,2591270.0,2,4,2022-08-04 15:08:53.359394
Jerôme Junior,Onguéné,2048,6400568.0,2,4,2022-08-04 15:08:53.359394
Daichi,Kamada,2059,12626501.0,1,4,2022-08-04 15:08:53.359394
Lucas,Alario,2157,13319081.0,1,4,2022-08-04 15:08:53.359394
Obite,Ndicka,2282,26782656.0,2,4,2022-08-04 15:08:53.359394
Gonçalo,Mendes Paciência,2287,1869835.0,2,4,2022-08-04 15:08:53.359394
Almamy,Touré,2376,2237174.0,1,4,2022-08-04 15:08:53.359394
Lucas,Silva Melo,2378,14644322.0,1,4,2022-08-04 15:08:53.359394
Diant,Ramaj,2597,500150.0,0,4,2022-08-04 15:08:53.359394
Ansgar,Knauff,2863,15783271.0,1,4,2022-08-04 15:08:53.359394
Ajdin,Hrustic,2908,2930018.0,2,4,2022-08-04 15:08:53.359394
Ali,Akman,3009,3526323.0,1,4,2022-08-04 15:08:53.359394
Santos,Borré,3030,16096866.0,1,4,2022-08-04 15:08:53.359394
Jesper,Lindstrøm,3044,14642916.0,1,4,2022-08-04 15:08:53.359394
Marcel,Wenig,3084,2948015.0,1,4,2022-08-04 15:08:53.359394
Jens Petter,Hauge,3125,3194180.0,2,4,2022-08-04 15:08:53.359394
Kristijan,Jakić,3143,4394639.0,2,4,2022-08-04 15:08:53.359394
Faride,Alidou,3282,1028270.0,2,4,2022-08-04 15:08:53.359394
Hrvoje,Smolčić,3457,4857349.0,2,4,2022-08-04 15:08:53.359394
Aurélio Gabriel,Ulineia Buta,3479,2978709.0,2,4,2022-08-04 15:08:53.359394
Randal,Kolo Muani,3480,13400716.0,1,4,2022-08-04 15:08:53.359394
Benjamin,Uphoff,36,509750.0,2,5,2022-08-04 15:08:53.359394
Matthias,Ginter,49,24498707.0,2,5,2022-08-04 15:08:53.359394
Mark,Flekken,72,19883153.0,1,5,2022-08-04 15:08:53.359394
Christian,Günter,89,26435306.0,1,5,2022-08-04 15:08:53.359394
Vincenzo,Grifo,118,36932411.0,1,5,2022-08-04 15:08:53.359394
Nils,Petersen,317,4375644.0,2,5,2022-08-04 15:08:53.359394
Michael,Gregoritsch,493,10279982.0,1,5,2022-08-04 15:08:53.359394
Nicolas,Höfler,581,24575973.0,1,5,2022-08-04 15:08:53.359394
Jonathan,Schmid,605,4398508.0,2,5,2022-08-04 15:08:53.359394
Manuel,Gulde,1138,3555438.0,2,5,2022-08-04 15:08:53.359394
Lukas,Kübler,1257,9638320.0,2,5,2022-08-04 15:08:53.359394
Maximilian,Eggestein,1645,12670529.0,1,5,2022-08-04 15:08:53.359394
Philipp,Lienhart,2084,27077790.0,2,5,2022-08-04 15:08:53.359394
Lucas,Höler,2176,19242405.0,2,5,2022-08-04 15:08:53.359394
Keven,Schlotterbeck,2274,3257035.0,2,5,2022-08-04 15:08:53.359394
Woo-Yeong,Jeong,2302,7780345.0,1,5,2022-08-04 15:08:53.359394
Roland,Sallai,2343,10996712.0,2,5,2022-08-04 15:08:53.359394
Yannik,Keitel,2764,809707.0,2,5,2022-08-04 15:08:53.359394
Ritsu,Dōan,2887,11722928.0,1,5,2022-08-04 15:08:53.359394
Kevin,Schade,2930,5120652.0,2,5,2022-08-04 15:08:53.359394
Nishan,Connell Burkart,2945,498294.0,0,5,2022-08-04 15:08:53.359394
Kiliann,Sildillia,2946,521380.0,0,5,2022-08-04 15:08:53.359394
Noah,Weißhaupt,3017,517687.0,2,5,2022-08-04 15:08:53.359394
Noah,Atubolu,3019,496331.0,0,5,2022-08-04 15:08:53.359394
Hugo,Siquet,3172,504869.0,0,5,2022-08-04 15:08:53.359394
Robert,Wagner,3206,2391439.0,1,5,2022-08-04 15:08:53.359394
Daniel-Kofi,Kyereh,3306,10371193.0,1,5,2022-08-04 15:08:53.359394
Jonas,Meffert,133,16015994.0,1,6,2022-08-04 15:08:53.359394
Tom,Mickel,416,646188.0,2,6,2022-08-04 15:08:53.359394
Sonny,Kittel,580,20045262.0,1,6,2022-08-04 15:08:53.359394
Tim,Leibold,1188,11796677.0,2,6,2022-08-04 15:08:53.359394
Sebastian,Schonlau,1295,17472114.0,1,6,2022-08-04 15:08:53.359394
Daniel,Heuer Fernandes,1863,13989184.0,1,6,2022-08-04 15:08:53.359394
László,Bénes,1877,12798265.0,1,6,2022-08-04 15:08:53.359394
Bakery,Jatta,1889,11389389.0,2,6,2022-08-04 15:08:53.359394
Stephan,Ambrosius,2192,3202719.0,2,6,2022-08-04 15:08:53.359394
Robert,Glatzel,2444,18567549.0,1,6,2022-08-04 15:08:53.359394
Jonas,David,2571,4777978.0,2,6,2022-08-04 15:08:53.359394
Aaron,Opoku,2579,3286449.0,2,6,2022-08-04 15:08:53.359394
Miro Max Maria,Muheim,3277,12501790.0,1,6,2022-08-04 15:08:53.359394
Moritz,Heyer,3278,17103636.0,1,6,2022-08-04 15:08:53.359394
Mario,Vušković,3279,15755829.0,1,6,2022-08-04 15:08:53.359394
Marko,Johansson,3280,555007.0,2,6,2022-08-04 15:08:53.359394
Ludovit,Reis,3281,14841300.0,1,6,2022-08-04 15:08:53.359394
Maximilian,Rohr,3284,3398584.0,1,6,2022-08-04 15:08:53.359394
Anssi Tapio,Suhonen,3285,2327327.0,2,6,2022-08-04 15:08:53.359394
Ransford-Yeboah,Königsdörffer,3318,10360841.0,1,6,2022-08-04 15:08:53.359394
Filip,Bilbija,3358,5289383.0,2,6,2022-08-04 15:08:53.359394
Matheo,Raab,3419,2364262.0,2,6,2022-08-04 15:08:53.359394
Robin Maximilian,Meißner,3440,1321432.0,2,6,2022-08-04 15:08:53.359394
Ogechika,Heil,3464,1681453.0,2,6,2022-08-04 15:08:53.359394
Xavier Casmier,Amaechi,3465,5027501.0,1,6,2022-08-04 15:08:53.359394
Kerem,Demirbay,81,21491700.0,1,7,2022-08-04 15:08:53.359394
Niklas,Lomb,97,496150.0,0,7,2022-08-04 15:08:53.359394
Jonathan,Tah,173,27709795.0,2,7,2022-08-04 15:08:53.359394
Karim,Bellarabi,486,5561926.0,2,7,2022-08-04 15:08:53.359394
Robert,Andrich,663,23343144.0,1,7,2022-08-04 15:08:53.359394
Nadiem,Amiri,1639,3513752.0,2,7,2022-08-04 15:08:53.359394
Lukas,Hradecky,1761,20141279.0,2,7,2022-08-04 15:08:53.359394
Charles,Aránguiz,1766,8636820.0,2,7,2022-08-04 15:08:53.359394
Paulo Henrique,Sampaio Filho,2291,12991039.0,2,7,2022-08-04 15:08:53.359394
Daley,Sinkgraven,2645,499278.0,2,7,2022-08-04 15:08:53.359394
Moussa,Diaby,2661,44810713.0,1,7,2022-08-04 15:08:53.359394
Patrik,Schick,2746,39882446.0,1,7,2022-08-04 15:08:53.359394
Exequiel,Palacios,2766,4882548.0,2,7,2022-08-04 15:08:53.359394
Edmond,Tapsoba,2783,21084916.0,1,7,2022-08-04 15:08:53.359394
Florian,Wirtz,2795,25229169.0,1,7,2022-08-04 15:08:53.359394
Timothy Evans,Fosu-Mensah,2944,1532766.0,2,7,2022-08-04 15:08:53.359394
Jeremie,Frimpong,2948,15547752.0,1,7,2022-08-04 15:08:53.359394
Andrey,Lunev,3042,510612.0,0,7,2022-08-04 15:08:53.359394
Batuhan Zidan,Sertdemir,3045,482971.0,0,7,2022-08-04 15:08:53.359394
Mitchel,Bakker,3046,12944391.0,2,7,2022-08-04 15:08:53.359394
Odilon,Kossounou,3079,7531429.0,2,7,2022-08-04 15:08:53.359394
Piero,Hincapié,3128,10853720.0,1,7,2022-08-04 15:08:53.359394
Amine,Adli,3132,3706429.0,2,7,2022-08-04 15:08:53.359394
Iker,Bravo Solanilla,3156,490443.0,0,7,2022-08-04 15:08:53.359394
Sardar,Azmoun,3194,8061611.0,2,7,2022-08-04 15:08:53.359394
Adam,Hlozek,3471,17139899.0,1,7,2022-08-04 15:08:53.359394
Ralf,Fährmann,262,1930936.0,2,8,2022-08-04 15:08:53.359394
Sebastian,Polter,496,7858873.0,2,8,2022-08-04 15:08:53.359394
Dominick,Drexler,554,5521617.0,1,8,2022-08-04 15:08:53.359394
Alexander,Schwolow,620,9914824.0,1,8,2022-08-04 15:08:53.359394
Danny,Latza,1070,6774291.0,1,8,2022-08-04 15:08:53.359394
Simon,Terodde,1407,13243758.0,1,8,2022-08-04 15:08:53.359394
Marcin,Kaminski,2076,4366732.0,2,8,2022-08-04 15:08:53.359394
Amine,Harit,2109,4776257.0,2,8,2022-08-04 15:08:53.359394
Michael,Langer,2134,505834.0,0,8,2022-08-04 15:08:53.359394
Tom,Krauß,2358,8459520.0,1,8,2022-08-04 15:08:53.359394
Cédric,Brunner,2429,8493501.0,1,8,2022-08-04 15:08:53.359394
Marius,Bülter,2552,9387019.0,1,8,2022-08-04 15:08:53.359394
Tobias,Mohr,2566,2626998.0,1,8,2022-08-04 15:08:53.359394
Victor,Pálsson,2608,2803880.0,2,8,2022-08-04 15:08:53.359394
Rodrigo,Zalazar,2680,12021899.0,1,8,2022-08-04 15:08:53.359394
Malick,Thiaw,2789,10338412.0,1,8,2022-08-04 15:08:53.359394
Can,Bozdogan,2802,1701949.0,2,8,2022-08-04 15:08:53.359394
Kerim,Çalhanoğlu,2932,508607.0,2,8,2022-08-04 15:08:53.359394
Florian,Flick,2957,2307950.0,2,8,2022-08-04 15:08:53.359394
Mehmet-Can,Aydin,2959,2554734.0,2,8,2022-08-04 15:08:53.359394
Blendi,Idrizi,2972,709210.0,2,8,2022-08-04 15:08:53.359394
Henning,Matriciani,2974,2471595.0,1,8,2022-08-04 15:08:53.359394
Thomas,Ouwejan,3012,10884872.0,1,8,2022-08-04 15:08:53.359394
Marvin,Pieringer,3027,2878581.0,1,8,2022-08-04 15:08:53.359394
Marius,Lode,3182,2890743.0,1,8,2022-08-04 15:08:53.359394
Dong-Gyeong,Lee,3200,4548406.0,1,8,2022-08-04 15:08:53.359394
Florent,Mollet,3371,7005220.0,1,8,2022-08-04 15:08:53.359394
Ibrahima,Cissé,3509,2892449.0,1,8,2022-08-04 15:08:53.359394
Leo,Greiml,3510,2425873.0,2,8,2022-08-04 15:08:53.359394
Justin,Heekeren,3511,1923817.0,1,8,2022-08-04 15:08:53.359394
Maya,Yoshida,3535,8219190.0,1,8,2022-08-04 15:08:53.359394
Alex,Král,4253,9243229.0,1,8,2022-08-04 15:08:53.359394
Philipp,Klement,6,2388332.0,1,9,2022-08-04 15:08:53.359394
Waldemar,Anton,1704,12874741.0,1,9,2022-08-04 15:08:53.359394
Pascal,Stenzel,1758,1198224.0,2,9,2022-08-04 15:08:53.359394
Florian,Müller,1910,10192614.0,1,9,2022-08-04 15:08:53.359394
Orel,Mangala,2049,6400492.0,2,9,2022-08-04 15:08:53.359394
Nikolas,Nartey,2120,497846.0,2,9,2022-08-04 15:08:53.359394
Maxime,Awoudja,2130,3736810.0,1,9,2022-08-04 15:08:53.359394
Chris,Führich,2172,11589315.0,1,9,2022-08-04 15:08:53.359394
Joshua,Vagnoman,2199,7661898.0,1,9,2022-08-04 15:08:53.359394
Atakan,Karazor,2214,837475.0,1,9,2022-08-04 15:08:53.359394
Fabian,Bredlow,2237,609783.0,2,9,2022-08-04 15:08:53.359394
Borna,Sosa,2247,22172901.0,2,9,2022-08-04 15:08:53.359394
Antonis,Aidonis,2356,1471243.0,1,9,2022-08-04 15:08:53.359394
Darko,Churlinov,2740,5404213.0,1,9,2022-08-04 15:08:53.359394
Clinton,Mola,2817,503581.0,0,9,2022-08-04 15:08:53.359394
Mateo,Klimowicz,2818,505849.0,2,9,2022-08-04 15:08:53.359394
Sasa,Kalajdzic,2819,24824513.0,1,9,2022-08-04 15:08:53.359394
Silas,Katompa Mvumpa,2822,9799439.0,1,9,2022-08-04 15:08:53.359394
Tanguy,Coulibaly,2824,994125.0,2,9,2022-08-04 15:08:53.359394
Lilian,Egloff,2832,509924.0,0,9,2022-08-04 15:08:53.359394
Wataru,Endo,2837,17837584.0,1,9,2022-08-04 15:08:53.359394
Konstantinos,Mavropanos,2838,26407805.0,2,9,2022-08-04 15:08:53.359394
Naouirou,Ahamada,2912,501649.0,0,9,2022-08-04 15:08:53.359394
Ömer Faruk,Beyaz,3000,490936.0,0,9,2022-08-04 15:08:53.359394
Hiroki,Ito,3089,7945945.0,2,9,2022-08-04 15:08:53.359394
Florian,Schock,3105,495835.0,0,9,2022-08-04 15:08:53.359394
Enzo,Millot,3130,626919.0,2,9,2022-08-04 15:08:53.359394
Wahidullah,Faghir,3138,505550.0,0,9,2022-08-04 15:08:53.359394
Tiago Barreiros,de Melo Tomás,3193,9146919.0,1,9,2022-08-04 15:08:53.359394
Juan José,Perea,3555,5467671.0,1,9,2022-08-04 15:08:53.359394
Thomas,Kastanaras,3560,512438.0,0,9,2022-08-04 15:08:53.359394
Mitchell,Weiser,43,5227950.0,1,10,2022-08-04 15:08:53.359394
Marvin,Ducksch,82,15898658.0,1,10,2022-08-04 15:08:53.359394
Niklas,Stark,157,9567580.0,2,10,2022-08-04 15:08:53.359394
Niclas,Füllkrug,608,13575047.0,1,10,2022-08-04 15:08:53.359394
Leonardo,Bittencourt,624,9494987.0,1,10,2022-08-04 15:08:53.359394
Michael,Zetterer,1655,1947705.0,1,10,2022-08-04 15:08:53.359394
Nicolai,Rapp,1659,516500.0,0,10,2022-08-04 15:08:53.359394
Milos,Veljkovic,1823,7357994.0,1,10,2022-08-04 15:08:53.359394
Anthony,Jung,1858,4009838.0,2,10,2022-08-04 15:08:53.359394
Oliver,Burke,1955,7535519.0,1,10,2022-08-04 15:08:53.359394
Niklas,Schmidt,1966,1992375.0,2,10,2022-08-04 15:08:53.359394
Marco,Friedl,1996,11294655.0,1,10,2022-08-04 15:08:53.359394
Jiri,Pavlenka,2053,12173227.0,1,10,2022-08-04 15:08:53.359394
Amos,Pieper,2294,11883571.0,1,10,2022-08-04 15:08:53.359394
Jean Manuel,Mbom,2329,503122.0,0,10,2022-08-04 15:08:53.359394
Benjamin,Goller,2330,2586457.0,2,10,2022-08-04 15:08:53.359394
Romano,Schmid,2367,8046539.0,1,10,2022-08-04 15:08:53.359394
Ilia,Gruev,2678,2451042.0,2,10,2022-08-04 15:08:53.359394
Christian,Groß,2735,6110959.0,1,10,2022-08-04 15:08:53.359394
Nick,Woltemade,2758,1076298.0,1,10,2022-08-04 15:08:53.359394
Felix,Agu,2842,7046541.0,1,10,2022-08-04 15:08:53.359394
Eren Sami,Dinkçi,2939,2446405.0,2,10,2022-08-04 15:08:53.359394
Fabio,Cristian Chiarodia,3063,3015181.0,1,10,2022-08-04 15:08:53.359394
Abdenego,N'Lola Nankishi,3116,2332323.0,1,10,2022-08-04 15:08:53.359394
Dikeni-Rafid,Salifou,3163,513067.0,0,10,2022-08-04 15:08:53.359394
Jens,Stage,3481,7023928.0,1,10,2022-08-04 15:08:53.359394
Lee,Buchanan,3534,4638448.0,1,10,2022-08-04 15:08:53.359394
Maximilian,Arnold,44,29072837.0,1,11,2022-08-04 15:08:53.359394
Max,Kruse,369,31360370.0,2,11,2022-08-04 15:08:53.359394
Koen,Casteels,497,15231360.0,1,11,2022-08-04 15:08:53.359394
Luca,Waldschmidt,737,5124288.0,2,11,2022-08-04 15:08:53.359394
Maximilian,Philipp,1226,3343703.0,2,11,2022-08-04 15:08:53.359394
Yannick,Gerhardt,1298,3620398.0,2,11,2022-08-04 15:08:53.359394
Josuha,Guilavogui,1618,3397676.0,2,11,2022-08-04 15:08:53.359394
Niklas,Klinger,1829,478804.0,0,11,2022-08-04 15:08:53.359394
Josip,Brekalo,1885,6215747.0,2,11,2022-08-04 15:08:53.359394
Elvis,Rexhbecaj,2091,4872271.0,1,11,2022-08-04 15:08:53.359394
Bote,Baku,2141,20337466.0,1,11,2022-08-04 15:08:53.359394
Renato,Steffen,2179,2315732.0,2,11,2022-08-04 15:08:53.359394
Pavao,Pervan,2278,834213.0,2,11,2022-08-04 15:08:53.359394
Jérôme,Roussillon,2321,4392362.0,2,11,2022-08-04 15:08:53.359394
Paulo,Otávio,2447,5276542.0,1,11,2022-08-04 15:08:53.359394
Kevin,Mbabu,2639,4194919.0,2,11,2022-08-04 15:08:53.359394
Lukas,Nmecha,2724,16343544.0,1,11,2022-08-04 15:08:53.359394
Sebastiaan,Bornauw,2725,9967982.0,1,11,2022-08-04 15:08:53.359394
Marin,Pongracic,2771,824931.0,2,11,2022-08-04 15:08:53.359394
Omar,Marmoush,2792,9343486.0,1,11,2022-08-04 15:08:53.359394
Bartosz,Białek,2872,753736.0,1,11,2022-08-04 15:08:53.359394
Maxence,Lacroix,2878,16341179.0,2,11,2022-08-04 15:08:53.359394
Aster Jan,Vranckx,3004,3366656.0,2,11,2022-08-04 15:08:53.359394
Felix Kalu,Nmecha,3069,637049.0,1,11,2022-08-04 15:08:53.359394
Patrick,Wimmer,3124,12321386.0,1,11,2022-08-04 15:08:53.359394
Micky,van de Ven,3141,2566433.0,2,11,2022-08-04 15:08:53.359394
Kevin,Paredes,3191,526322.0,2,11,2022-08-04 15:08:53.359394
Jonas,Wind,3196,25055944.0,1,11,2022-08-04 15:08:53.359394
Kilian,Fischer,3362,3700259.0,1,11,2022-08-04 15:08:53.359394
Jakub,Kaminski,3475,4153426.0,2,11,2022-08-04 15:08:53.359394
Bartol,Franjic,3476,4689654.0,2,11,2022-08-04 15:08:53.359394
Mattias,Svanberg,4266,14386536.0,1,11,2022-08-04 15:08:53.359394
Raphael,Wolf,351,3587740.0,2,12,2022-08-04 15:08:53.359394
Matthias,Zimmermann,529,9643272.0,2,12,2022-08-04 15:08:53.359394
Daniel,Ginczek,540,5381909.0,2,12,2022-08-04 15:08:53.359394
Andre,Hoffmann,583,12546096.0,2,12,2022-08-04 15:08:53.359394
Felix,Klaus,607,8433541.0,1,12,2022-08-04 15:08:53.359394
Rouwen,Hennings,976,14610859.0,1,12,2022-08-04 15:08:53.359394
Marcel,Sobottka,1204,7605029.0,2,12,2022-08-04 15:08:53.359394
Emmanuel,Iyoha,2250,4129653.0,2,12,2022-08-04 15:08:53.359394
Dennis,Gorka,2369,1032952.0,2,12,2022-08-04 15:08:53.359394
Dawid,Kownacki,2375,4268439.0,1,12,2022-08-04 15:08:53.359394
Florian,Kastenmeier,2660,12109633.0,2,12,2022-08-04 15:08:53.359394
Opoku,Ampomah,2684,1057892.0,1,12,2022-08-04 15:08:53.359394
Shinta,Appelkamp,2731,12105552.0,1,12,2022-08-04 15:08:53.359394
Jakub,Piotrowski,2874,3690539.0,2,12,2022-08-04 15:08:53.359394
Christoph,Klarer,2918,8861835.0,1,12,2022-08-04 15:08:53.359394
Kristoffer,Peterson,2919,3800231.0,2,12,2022-08-04 15:08:53.359394
Ao,Tanaka,3037,8010262.0,1,12,2022-08-04 15:08:53.359394
Tim Christopher,Oberdorf,3086,4631579.0,1,12,2022-08-04 15:08:53.359394
Nicolas,Gavory,3181,9056929.0,1,12,2022-08-04 15:08:53.359394
Jordy,de Wijs,3192,9161693.0,2,12,2022-08-04 15:08:53.359394
Takashi,Uchino,3211,1807540.0,1,12,2022-08-04 15:08:53.359394
Benjamin,Böckle,3550,1716455.0,2,12,2022-08-04 15:08:53.359394
Daniel,Caligiuri,542,10436539.0,1,13,2022-08-04 15:08:53.359394
André,Hahn,570,4516390.0,2,13,2022-08-04 15:08:53.359394
Tobias,Strobl,653,489600.0,0,13,2022-08-04 15:08:53.359394
Raphael,Framberger,668,864841.0,2,13,2022-08-04 15:08:53.359394
Carlos,Gruezo,1212,1978092.0,2,13,2022-08-04 15:08:53.359394
Florian,Niederlechner,1680,4120916.0,2,13,2022-08-04 15:08:53.359394
Jeffrey,Gouweleeuw,1811,10458889.0,1,13,2022-08-04 15:08:53.359394
Noah Joel,Sarenren Bazee,1839,499487.0,0,13,2022-08-04 15:08:53.359394
Niklas,Dorsch,1929,8694760.0,2,13,2022-08-04 15:08:53.359394
Rafal,Gikiewicz,1936,12423845.0,1,13,2022-08-04 15:08:53.359394
Felix,Götze,1964,4316240.0,1,13,2022-08-04 15:08:53.359394
Arne,Maier,2005,8140464.0,1,13,2022-08-04 15:08:53.359394
Reece,Oxford,2047,13601696.0,2,13,2022-08-04 15:08:53.359394
Felix,Uduokhai,2065,5123514.0,1,13,2022-08-04 15:08:53.359394
Maurice,Malone,2206,489340.0,0,13,2022-08-04 15:08:53.359394
Fredrik,Jensen,2263,1080108.0,2,13,2022-08-04 15:08:53.359394
Maximilian,Bauer,2582,2618354.0,2,13,2022-08-04 15:08:53.359394
Mads,Pedersen,2651,1854516.0,2,13,2022-08-04 15:08:53.359394
Iago Amaral,Borduchi,2662,7936531.0,1,13,2022-08-04 15:08:53.359394
Ruben,Vargas,2664,2549061.0,2,13,2022-08-04 15:08:53.359394
Tomás,Koubek,2727,478588.0,0,13,2022-08-04 15:08:53.359394
Ermedin,Demirović,2854,6948453.0,1,13,2022-08-04 15:08:53.359394
Robert,Gumny,2885,2302204.0,2,13,2022-08-04 15:08:53.359394
Lukas Emanuel,Petkov,2928,472396.0,0,13,2022-08-04 15:08:53.359394
Frederik Franck,Winther,3025,513427.0,2,13,2022-08-04 15:08:53.359394
Lasse,Günther,3026,505357.0,0,13,2022-08-04 15:08:53.359394
Ricardo,Pepi,3171,4003387.0,2,13,2022-08-04 15:08:53.359394
Kevin,Akpoguma,96,5832699.0,2,14,2022-08-04 15:08:53.359394
Sebastian,Rudy,410,2858428.0,2,14,2022-08-04 15:08:53.359394
Kevin,Vogt,477,9402195.0,1,14,2022-08-04 15:08:53.359394
Oliver,Baumann,524,14272623.0,1,14,2022-08-04 15:08:53.359394
Ermin,Bicakcic,717,1908903.0,2,14,2022-08-04 15:08:53.359394
Ihlas,Bebou,1308,12323188.0,2,14,2022-08-04 15:08:53.359394
Benjamin,Hübner,1429,9537653.0,1,14,2022-08-04 15:08:53.359394
Grischa,Prömel,1671,17251470.0,1,14,2022-08-04 15:08:53.359394
Pavel,Kaderábek,1726,8970801.0,1,14,2022-08-04 15:08:53.359394
Jacob,Bruun Larsen,1781,3173673.0,2,14,2022-08-04 15:08:53.359394
Andrej,Kramaric,1815,33280635.0,1,14,2022-08-04 15:08:53.359394
Dennis,Geiger,1990,7055940.0,2,14,2022-08-04 15:08:53.359394
Stefan,Posch,2006,9383102.0,1,14,2022-08-04 15:08:53.359394
Christoph,Baumgartner,2275,14709748.0,1,14,2022-08-04 15:08:53.359394
Ozan,Kabak,2373,2948286.0,1,14,2022-08-04 15:08:53.359394
David,Raum,2522,32624315.0,1,14,2022-08-04 15:08:53.359394
Philipp,Pentke,2532,508941.0,0,14,2022-08-04 15:08:53.359394
Finn,Becker,2596,3963383.0,1,14,2022-08-04 15:08:53.359394
Angelo,Stiller,2694,4077831.0,2,14,2022-08-04 15:08:53.359394
Robert,Skov,2717,3088456.0,2,14,2022-08-04 15:08:53.359394
Diadie,Samassékou,2737,6049055.0,2,14,2022-08-04 15:08:53.359394
Melayro,Bogarde,2763,3138743.0,1,14,2022-08-04 15:08:53.359394
Munas,Dabbur,2768,3928301.0,2,14,2022-08-04 15:08:53.359394
Luca,Philipp,2852,515832.0,0,14,2022-08-04 15:08:53.359394
Marco,John,2927,494055.0,0,14,2022-08-04 15:08:53.359394
Georginio,Rutter,2949,11698487.0,1,14,2022-08-04 15:08:53.359394
Justin Isiah,Che,3186,491873.0,0,14,2022-08-04 15:08:53.359394
Christoph,Kramer,8,2758117.0,2,15,2022-08-04 15:08:53.359394
Jonas,Hofmann,78,33309007.0,1,15,2022-08-04 15:08:53.359394
Tony,Jantschke,387,472104.0,2,15,2022-08-04 15:08:53.359394
Lars,Stindl,393,16281012.0,1,15,2022-08-04 15:08:53.359394
Patrick,Herrmann,547,2450815.0,2,15,2022-08-04 15:08:53.359394
Marvin,Friedrich,1223,11997807.0,2,15,2022-08-04 15:08:53.359394
Tobias,Sippel,1387,1015416.0,2,15,2022-08-04 15:08:53.359394
Yann,Sommer,1568,17054890.0,1,15,2022-08-04 15:08:53.359394
Nico,Elvedi,1686,12292331.0,2,15,2022-08-04 15:08:53.359394
Mamadou,Doucouré,1876,504098.0,0,15,2022-08-04 15:08:53.359394
Louis,Beyer,2193,4032106.0,2,15,2022-08-04 15:08:53.359394
Florian,Neuhaus,2261,23344551.0,1,15,2022-08-04 15:08:53.359394
Alassane,Plea,2288,26324646.0,1,15,2022-08-04 15:08:53.359394
Torben,Müsel,2324,3097617.0,1,15,2022-08-04 15:08:53.359394
Stefan,Lainer,2644,9250793.0,2,15,2022-08-04 15:08:53.359394
Hannes,Wolf,2655,4290622.0,1,15,2022-08-04 15:08:53.359394
Marcus,Thuram,2704,12602662.0,1,15,2022-08-04 15:08:53.359394
Ramy,Bensebaini,2736,18699252.0,2,15,2022-08-04 15:08:53.359394
Conor,Noß,2756,486512.0,0,15,2022-08-04 15:08:53.359394
Luca,Netz,2799,4259995.0,2,15,2022-08-04 15:08:53.359394
Rocco,Reitz,2897,488314.0,0,15,2022-08-04 15:08:53.359394
Joseph,Scally,2941,6348314.0,1,15,2022-08-04 15:08:53.359394
Emmanuel Kouadio,Koné,3011,16637210.0,1,15,2022-08-04 15:08:53.359394
Yvandro,Borges Sanches,3090,4464679.0,1,15,2022-08-04 15:08:53.359394
Ko,Itakura,3129,11946463.0,1,15,2022-08-04 15:08:53.359394
Oscar,Fraulo,3503,515617.0,0,15,2022-08-04 15:08:53.359394
Christian,Mathenia,166,13385963.0,2,16,2022-08-04 15:08:53.359394
Johannes,Geis,606,11243365.0,2,16,2022-08-04 15:08:53.359394
Jan,Gyamerah,859,9462027.0,2,16,2022-08-04 15:08:53.359394
Florian,Hübner,1501,4369957.0,1,16,2022-08-04 15:08:53.359394
Enrico,Valentini,1517,8939603.0,2,16,2022-08-04 15:08:53.359394
Christopher,Schindler,1528,10697641.0,2,16,2022-08-04 15:08:53.359394
Mats,Daehli,1647,13465996.0,2,16,2022-08-04 15:08:53.359394
Tim,Handwerker,2088,13258041.0,1,16,2022-08-04 15:08:53.359394
Manuel,Wintzheimer,2098,4660343.0,2,16,2022-08-04 15:08:53.359394
Pascal,Köpke,2234,1515784.0,2,16,2022-08-04 15:08:53.359394
Taylan,Duman,2259,5841804.0,2,16,2022-08-04 15:08:53.359394
Christoph,Daferner,2389,10558050.0,2,16,2022-08-04 15:08:53.359394
Felix,Lohkemper,2425,2040142.0,2,16,2022-08-04 15:08:53.359394
